59	A boy liked and Jacob liked the lawyer .	* lawyer ( x _ 2 ) ; boy ( x _ 0 ) AND like . agent ( x _ 3 , x _ 0 ) AND like . theme ( x _ 3 , x _ 2 ) AND like . agent ( x _ 4 , Jacob ) AND like . theme ( x _ 4 , x _ 2 )	elips_RNR_in_dist
60	Eleanor liked and the chicken liked Lillian .	* chicken ( x _ 0 ) ; like . agent ( x _ 1 , Eleanor ) AND like . theme ( x _ 1 , Lillian ) AND like . agent ( x _ 2 , x _ 0 ) AND like . theme ( x _ 2 , Lillian )	elips_RNR_in_dist
61	Noah ate and Emma found Lillian .	eat . agent ( x _ 0 , Noah ) AND eat . theme ( x _ 0 , Lillian ) AND find . agent ( x _ 1 , Emma ) AND find . theme ( x _ 1 , Lillian )	elips_RNR_in_dist
62	Amelia threw and a girl poked Aubrey .	girl ( x _ 0 ) AND throw . agent ( x _ 1 , Amelia ) AND throw . theme ( x _ 1 , Aubrey ) AND poke . agent ( x _ 2 , x _ 0 ) AND poke . theme ( x _ 2 , Aubrey )	elips_RNR_in_dist
63	The dog admired and Emma touched Hannah .	* dog ( x _ 0 ) ; admire . agent ( x _ 1 , x _ 0 ) AND admire . theme ( x _ 1 , Hannah ) AND touch . agent ( x _ 2 , Emma ) AND touch . theme ( x _ 2 , Hannah )	elips_RNR_in_dist
64	A bunny ate and Emma loved Ellie .	bunny ( x _ 0 ) AND eat . agent ( x _ 1 , x _ 0 ) AND eat . theme ( x _ 1 , Ellie ) AND love . agent ( x _ 2 , Emma ) AND love . theme ( x _ 2 , Ellie )	elips_RNR_in_dist
65	Emily packed and Emma poked Wyatt .	pack . agent ( x _ 0 , Emily ) AND pack . theme ( x _ 0 , Wyatt ) AND poke . agent ( x _ 1 , Emma ) AND poke . theme ( x _ 1 , Wyatt )	elips_RNR_in_dist
66	Emma hunted and the frog liked the boy .	* boy ( x _ 2 ) ; * frog ( x _ 1 ) ; hunt . agent ( x _ 3 , Emma ) AND hunt . theme ( x _ 3 , x _ 2 ) AND like . agent ( x _ 4 , x _ 1 ) AND like . theme ( x _ 4 , x _ 2 )	elips_RNR_in_dist
67	Emma worshipped and the director adored Penelope .	* director ( x _ 0 ) ; worship . agent ( x _ 1 , Emma ) AND worship . theme ( x _ 1 , Penelope ) AND adore . agent ( x _ 2 , x _ 0 ) AND adore . theme ( x _ 2 , Penelope )	elips_RNR_in_dist
68	William observed and a chicken valued the cat .	* cat ( x _ 2 ) ; chicken ( x _ 1 ) AND observe . agent ( x _ 3 , William ) AND observe . theme ( x _ 3 , x _ 2 ) AND value . agent ( x _ 4 , x _ 1 ) AND value . theme ( x _ 4 , x _ 2 )	elips_RNR_in_dist
69	Mason found and a boy admired Wyatt .	boy ( x _ 0 ) AND find . agent ( x _ 1 , Mason ) AND find . theme ( x _ 1 , Wyatt ) AND admire . agent ( x _ 2 , x _ 0 ) AND admire . theme ( x _ 2 , Wyatt )	elips_RNR_in_dist
70	A baby liked and the hero loved Wyatt .	* hero ( x _ 1 ) ; baby ( x _ 0 ) AND like . agent ( x _ 2 , x _ 0 ) AND like . theme ( x _ 2 , Wyatt ) AND love . agent ( x _ 3 , x _ 1 ) AND love . theme ( x _ 3 , Wyatt )	elips_RNR_in_dist
71	Oliver sketched and the lawyer admired Penelope .	* lawyer ( x _ 0 ) ; sketch . agent ( x _ 1 , Oliver ) AND sketch . theme ( x _ 1 , Penelope ) AND admire . agent ( x _ 2 , x _ 0 ) AND admire . theme ( x _ 2 , Penelope )	elips_RNR_in_dist
72	Liam ate and a boy worshipped Penelope .	boy ( x _ 0 ) AND eat . agent ( x _ 1 , Liam ) AND eat . theme ( x _ 1 , Penelope ) AND worship . agent ( x _ 2 , x _ 0 ) AND worship . theme ( x _ 2 , Penelope )	elips_RNR_in_dist
73	A mother ate and Emma liked Layla .	mother ( x _ 0 ) AND eat . agent ( x _ 1 , x _ 0 ) AND eat . theme ( x _ 1 , Layla ) AND like . agent ( x _ 2 , Emma ) AND like . theme ( x _ 2 , Layla )	elips_RNR_in_dist
74	William liked and the cat helped the girl .	* girl ( x _ 2 ) ; * cat ( x _ 1 ) ; like . agent ( x _ 3 , William ) AND like . theme ( x _ 3 , x _ 2 ) AND help . agent ( x _ 4 , x _ 1 ) AND help . theme ( x _ 4 , x _ 2 )	elips_RNR_in_dist
75	Aurora loved and Lillian stabbed Wyatt .	love . agent ( x _ 0 , Aurora ) AND love . theme ( x _ 0 , Wyatt ) AND stab . agent ( x _ 1 , Lillian ) AND stab . theme ( x _ 1 , Wyatt )	elips_RNR_in_dist
76	A monkey dusted and Emma liked Savannah .	monkey ( x _ 0 ) AND dust . agent ( x _ 1 , x _ 0 ) AND dust . theme ( x _ 1 , Savannah ) AND like . agent ( x _ 2 , Emma ) AND like . theme ( x _ 2 , Savannah )	elips_RNR_in_dist
77	The boy held and a girl threw the cat .	* boy ( x _ 0 ) ; * cat ( x _ 3 ) ; girl ( x _ 2 ) AND hold . agent ( x _ 4 , x _ 0 ) AND hold . theme ( x _ 4 , x _ 3 ) AND throw . agent ( x _ 5 , x _ 2 ) AND throw . theme ( x _ 5 , x _ 3 )	elips_RNR_in_dist
78	Oliver liked and Liam discovered Wyatt .	like . agent ( x _ 0 , Oliver ) AND like . theme ( x _ 0 , Wyatt ) AND discover . agent ( x _ 1 , Liam ) AND discover . theme ( x _ 1 , Wyatt )	elips_RNR_in_dist
79	Emma tolerated and Charlotte liked the cat .	* cat ( x _ 1 ) ; tolerate . agent ( x _ 2 , Emma ) AND tolerate . theme ( x _ 2 , x _ 1 ) AND like . agent ( x _ 3 , Charlotte ) AND like . theme ( x _ 3 , x _ 1 )	elips_RNR_in_dist
80	Emma threw and a girl helped Lincoln .	girl ( x _ 0 ) AND throw . agent ( x _ 1 , Emma ) AND throw . theme ( x _ 1 , Lincoln ) AND help . agent ( x _ 2 , x _ 0 ) AND help . theme ( x _ 2 , Lincoln )	elips_RNR_in_dist
81	The cat touched and Ethan admired the girl .	* cat ( x _ 0 ) ; * girl ( x _ 2 ) ; touch . agent ( x _ 3 , x _ 0 ) AND touch . theme ( x _ 3 , x _ 2 ) AND admire . agent ( x _ 4 , Ethan ) AND admire . theme ( x _ 4 , x _ 2 )	elips_RNR_in_dist
82	Olivia ate and the chicken liked the child .	* child ( x _ 2 ) ; * chicken ( x _ 1 ) ; eat . agent ( x _ 3 , Olivia ) AND eat . theme ( x _ 3 , x _ 2 ) AND like . agent ( x _ 4 , x _ 1 ) AND like . theme ( x _ 4 , x _ 2 )	elips_RNR_in_dist
83	Charlotte tolerated and a cat found Wyatt .	cat ( x _ 0 ) AND tolerate . agent ( x _ 1 , Charlotte ) AND tolerate . theme ( x _ 1 , Wyatt ) AND find . agent ( x _ 2 , x _ 0 ) AND find . theme ( x _ 2 , Wyatt )	elips_RNR_in_dist
84	Mila respected and Liam found the girl .	* girl ( x _ 1 ) ; respect . agent ( x _ 2 , Mila ) AND respect . theme ( x _ 2 , x _ 1 ) AND find . agent ( x _ 3 , Liam ) AND find . theme ( x _ 3 , x _ 1 )	elips_RNR_in_dist
85	A guest found and the lamb liked Penelope .	* lamb ( x _ 1 ) ; guest ( x _ 0 ) AND find . agent ( x _ 2 , x _ 0 ) AND find . theme ( x _ 2 , Penelope ) AND like . agent ( x _ 3 , x _ 1 ) AND like . theme ( x _ 3 , Penelope )	elips_RNR_in_dist
86	Mia hunted and Olivia liked the teacher .	* teacher ( x _ 1 ) ; hunt . agent ( x _ 2 , Mia ) AND hunt . theme ( x _ 2 , x _ 1 ) AND like . agent ( x _ 3 , Olivia ) AND like . theme ( x _ 3 , x _ 1 )	elips_RNR_in_dist
87	A child ate and Liam valued a girl .	child ( x _ 0 ) AND girl ( x _ 2 ) AND eat . agent ( x _ 3 , x _ 0 ) AND eat . theme ( x _ 3 , x _ 2 ) AND value . agent ( x _ 4 , Liam ) AND value . theme ( x _ 4 , x _ 2 )	elips_RNR_in_dist
88	A duck juggled and Emma held Wyatt .	duck ( x _ 0 ) AND juggle . agent ( x _ 1 , x _ 0 ) AND juggle . theme ( x _ 1 , Wyatt ) AND hold . agent ( x _ 2 , Emma ) AND hold . theme ( x _ 2 , Wyatt )	elips_RNR_in_dist
89	The hen observed and the chief helped a patient .	* hen ( x _ 0 ) ; * chief ( x _ 2 ) ; patient ( x _ 3 ) AND observe . agent ( x _ 4 , x _ 0 ) AND observe . theme ( x _ 4 , x _ 3 ) AND help . agent ( x _ 5 , x _ 2 ) AND help . theme ( x _ 5 , x _ 3 )	elips_RNR_in_dist
90	A writer painted and Emma liked a girl .	writer ( x _ 0 ) AND girl ( x _ 2 ) AND paint . agent ( x _ 3 , x _ 0 ) AND paint . theme ( x _ 3 , x _ 2 ) AND like . agent ( x _ 4 , Emma ) AND like . theme ( x _ 4 , x _ 2 )	elips_RNR_in_dist
91	The host noticed and a girl held the dog .	* host ( x _ 0 ) ; * dog ( x _ 3 ) ; girl ( x _ 2 ) AND notice . agent ( x _ 4 , x _ 0 ) AND notice . theme ( x _ 4 , x _ 3 ) AND hold . agent ( x _ 5 , x _ 2 ) AND hold . theme ( x _ 5 , x _ 3 )	elips_RNR_in_dist
92	The boy liked and the scientist poked Eleanor .	* boy ( x _ 0 ) ; * scientist ( x _ 1 ) ; like . agent ( x _ 2 , x _ 0 ) AND like . theme ( x _ 2 , Eleanor ) AND poke . agent ( x _ 3 , x _ 1 ) AND poke . theme ( x _ 3 , Eleanor )	elips_RNR_in_dist
93	Charlotte juggled and Noah liked the boy .	* boy ( x _ 1 ) ; juggle . agent ( x _ 2 , Charlotte ) AND juggle . theme ( x _ 2 , x _ 1 ) AND like . agent ( x _ 3 , Noah ) AND like . theme ( x _ 3 , x _ 1 )	elips_RNR_in_dist
94	The girl stabbed and the duck liked a boy .	* girl ( x _ 0 ) ; * duck ( x _ 2 ) ; boy ( x _ 3 ) AND stab . agent ( x _ 4 , x _ 0 ) AND stab . theme ( x _ 4 , x _ 3 ) AND like . agent ( x _ 5 , x _ 2 ) AND like . theme ( x _ 5 , x _ 3 )	elips_RNR_in_dist
95	A boy noticed and a cat liked Nathan .	boy ( x _ 0 ) AND cat ( x _ 1 ) AND notice . agent ( x _ 2 , x _ 0 ) AND notice . theme ( x _ 2 , Nathan ) AND like . agent ( x _ 3 , x _ 1 ) AND like . theme ( x _ 3 , Nathan )	elips_RNR_in_dist
96	The deer cooked and Emma tossed the dog .	* deer ( x _ 0 ) ; * dog ( x _ 2 ) ; cook . agent ( x _ 3 , x _ 0 ) AND cook . theme ( x _ 3 , x _ 2 ) AND toss . agent ( x _ 4 , Emma ) AND toss . theme ( x _ 4 , x _ 2 )	elips_RNR_in_dist
97	Levi nursed and Matthew worshipped the bird .	* bird ( x _ 1 ) ; nurse . agent ( x _ 2 , Levi ) AND nurse . theme ( x _ 2 , x _ 1 ) AND worship . agent ( x _ 3 , Matthew ) AND worship . theme ( x _ 3 , x _ 1 )	elips_RNR_in_dist
98	Charlotte tossed and Emma respected Penelope .	toss . agent ( x _ 0 , Charlotte ) AND toss . theme ( x _ 0 , Penelope ) AND respect . agent ( x _ 1 , Emma ) AND respect . theme ( x _ 1 , Penelope )	elips_RNR_in_dist
